,0
11020,Slc10a1
11021,Slc10a3
11022,Slc10a5
11023,Slc10a6
11024,Slc10a7
11025,Slc11a1
11026,Slc11a2
11027,Slc12a1
11028,Slc12a2
11029,Slc12a3
11030,Slc12a4
11031,Slc12a5
11032,Slc12a6
11033,Slc12a7
11034,Slc12a8
11035,Slc12a9
11036,Slc13a1
11037,Slc13a2
11038,Slc13a3
11039,Slc13a4
11040,Slc14a1
11041,Slc14a2
11042,Slc15a1
11043,Slc15a2
11044,Slc15a3
11045,Slc15a4
11046,Slc15a5
11047,Slc16a1
11048,Slc16a10
11049,Slc16a11
11050,Slc16a12
11051,Slc16a13
11052,Slc16a14
11053,Slc16a2
11054,Slc16a3
11055,Slc16a4
11056,Slc16a5
11057,Slc16a6
11058,Slc16a7
11059,Slc16a8
11060,Slc16a9
11061,Slc17a1
11062,Slc17a2
11063,Slc17a3
11064,Slc17a4
11065,Slc17a5
11066,Slc17a7
11067,Slc17a8
11068,Slc17a9
11069,Slc18a1
11070,Slc18a2
11071,Slc18a3
11072,Slc18b1
11073,Slc19a1
11074,Slc19a2
11075,Slc19a3
11076,Slc1a1
11077,Slc1a2
11078,Slc1a3
11079,Slc1a4
11080,Slc1a5
11081,Slc1a6
11082,Slc20a1
11083,Slc20a2
11084,Slc22a1
11085,Slc22a15
11086,Slc22a16
11087,Slc22a17
11088,Slc22a18
11089,Slc22a23
11090,Slc22a3
11091,Slc22a4
11092,Slc22a5
11093,Slc23a1
11094,Slc23a2
11095,Slc23a3
11096,Slc24a1
11097,Slc24a2
11098,Slc24a3
11099,Slc24a4
11100,Slc24a5
11101,Slc25a1
11102,Slc25a10
11103,Slc25a11
11104,Slc25a12
11105,Slc25a13
11106,Slc25a14
11107,Slc25a15
11108,Slc25a16
11109,Slc25a17
11110,Slc25a19
11111,Slc25a2
11112,Slc25a20
11113,Slc25a21
11114,Slc25a22
11115,Slc25a23
11116,Slc25a24
11117,Slc25a25
11118,Slc25a26
11119,Slc25a27
11120,Slc25a28
11121,Slc25a29
11122,Slc25a3
11123,Slc25a30
11124,Slc25a32
11125,Slc25a33
11126,Slc25a34
11127,Slc25a35
11128,Slc25a36
11129,Slc25a37
11130,Slc25a38
11131,Slc25a39
11132,Slc25a4
11133,Slc25a40
11134,Slc25a42
11135,Slc25a43
11136,Slc25a44
11137,Slc25a45
11138,Slc25a46
11139,Slc25a47
11140,Slc25a48
11141,Slc25a5
11142,Slc25a51
11143,Slc25a53
11144,Slc26a1
11145,Slc26a10
11146,Slc26a11
11147,Slc26a2
11148,Slc26a3
11149,Slc26a4
11150,Slc26a5
11151,Slc26a6
11152,Slc26a9
11153,Slc27a1
11154,Slc27a2
11155,Slc27a3
11156,Slc27a4
11157,Slc27a5
11158,Slc27a6
11159,Slc28a1
11160,Slc28a2
11161,Slc28a3
11162,Slc29a1
11163,Slc29a2
11164,Slc29a3
11165,Slc29a4
11166,Slc2a1
11167,Slc2a10
11168,Slc2a12
11169,Slc2a13
11170,Slc2a2
11171,Slc2a3
11172,Slc2a4
11173,Slc2a5
11174,Slc2a6
11175,Slc2a7
11176,Slc2a8
11177,Slc2a9
11178,Slc30a1
11179,Slc30a10
11180,Slc30a2
11181,Slc30a3
11182,Slc30a4
11183,Slc30a5
11184,Slc30a6
11185,Slc30a7
11186,Slc30a8
11187,Slc30a9
11188,Slc31a1
11189,Slc31a2
11190,Slc33a1
11191,Slc34a1
11192,Slc34a2
11193,Slc34a3
11194,Slc35a1
11195,Slc35a2
11196,Slc35a3
11197,Slc35a4
11198,Slc35a5
11199,Slc35b1
11200,Slc35b2
11201,Slc35b3
11202,Slc35b4
11203,Slc35c1
11204,Slc35c2
11205,Slc35d1
11206,Slc35d2
11207,Slc35d3
11208,Slc35e1
11209,Slc35e2
11210,Slc35e3
11211,Slc35e4
11212,Slc35f1
11213,Slc35f2
11214,Slc35f3
11215,Slc35f5
11216,Slc35f6
11217,Slc35g1
11218,Slc35g2
11219,Slc35g3
11220,Slc36a1
11221,Slc36a2
11222,Slc36a4
11223,Slc37a1
11224,Slc37a2
11225,Slc37a3
11226,Slc37a4
11227,Slc38a1
11228,Slc38a10
11229,Slc38a11
11230,Slc38a2
11231,Slc38a3
11232,Slc38a4
11233,Slc38a5
11234,Slc38a6
11235,Slc38a7
11236,Slc38a8
11237,Slc38a9
11238,Slc39a1
11239,Slc39a10
11240,Slc39a11
11241,Slc39a12
11242,Slc39a13
11243,Slc39a14
11244,Slc39a2
11245,Slc39a3
11246,Slc39a4
11247,Slc39a5
11248,Slc39a6
11249,Slc39a7
11250,Slc39a8
11251,Slc39a9
11252,Slc3a1
11253,Slc3a2
11254,Slc40a1
11255,Slc41a1
11256,Slc41a2
11257,Slc41a3
11258,Slc43a1
11259,Slc43a2
11260,Slc43a3
11261,Slc44a1
11262,Slc44a2
11263,Slc44a3
11264,Slc44a4
11265,Slc45a1
11266,Slc45a2
11267,Slc45a3
11268,Slc45a4
11269,Slc46a1
11270,Slc46a2
11271,Slc46a3
11272,Slc47a1
11273,Slc48a1
11274,Slc4a1
11275,Slc4a11
11276,Slc4a1ap
11277,Slc4a2
11278,Slc4a3
11279,Slc4a4
11280,Slc4a5
11281,Slc4a7
11282,Slc4a8
11283,Slc50a1
11284,Slc52a2
11285,Slc52a3
11286,Slc5a1
11287,Slc5a10
11288,Slc5a11
11289,Slc5a12
11290,Slc5a2
11291,Slc5a3
11292,Slc5a4a
11293,Slc5a5
11294,Slc5a6
11295,Slc5a8
11296,Slc5a9
11297,Slc6a1
11298,Slc6a11
11299,Slc6a12
11300,Slc6a13
11301,Slc6a14
11302,Slc6a15
11303,Slc6a17
11304,Slc6a19
11305,Slc6a2
11306,Slc6a20a
11307,Slc6a3
11308,Slc6a4
11309,Slc6a5
11310,Slc6a6
11311,Slc6a7
11312,Slc6a8
11313,Slc6a9
11314,Slc7a1
11315,Slc7a11
11316,Slc7a14
11317,Slc7a2
11318,Slc7a3
11319,Slc7a4
11320,Slc7a5
11321,Slc7a6
11322,Slc7a6os
11323,Slc7a7
11324,Slc7a8
11325,Slc7a9
11326,Slc8a1
11327,Slc8b1
11328,Slc9a1
11329,Slc9a2
11330,Slc9a3
11331,Slc9a3r1
11332,Slc9a3r2
11333,Slc9a4
11334,Slc9a5
11335,Slc9a6
11336,Slc9a7
11337,Slc9a8
11338,Slc9a9
11339,Slc9b1
11340,Slc9b2
11341,Slco1a4
11342,Slco2a1
11343,Slco2b1
11344,Slco3a1
11345,Slco4a1
11346,Slco4c1
11347,Slco5a1
11348,Slfn4
11349,Slfn5
11350,Slfn9
11351,Slfnl1
11352,Slirp
11353,Slit1
11354,Slit2
11355,Slit3
11356,Slitrk4
11357,Slitrk5
11358,Slitrk6
11359,Slk
11360,Slmap
11361,Slpi
11362,Sltm
11363,Slu7
11364,Slx1b
11365,Slx4
11366,Slx4ip
11367,Smad1
11368,Smad2
11369,Smad3
11370,Smad4
11371,Smad5
11372,Smad6
11373,Smad7
11374,Smad9
11375,Smagp
11376,Smap1
11377,Smap2
11378,Smarca1
11379,Smarca2
11380,Smarca4
11381,Smarca5
11382,Smarcad1
11383,Smarcal1
11384,Smarcb1
11385,Smarcc1
11386,Smarcc2
11387,Smarcd1
11388,Smarcd2
11389,Smarcd3
11390,Smarce1
11391,Smc1a
11392,Smc1b
11393,Smc2
11394,Smc3
11395,Smc4
11396,Smc5
11397,Smc6
11398,Smchd1
11399,Smco4
11400,Smcr8
11401,Smdt1
11402,Smg1
11403,Smg5
11404,Smg6
11405,Smg7
11406,Smg8
11407,Smg9
11408,Smim1
11409,Smim12
11410,Smim13
11411,Smim14
11412,Smim15
11413,Smim19
11414,Smim20
11415,Smim3
11416,Smim4
11417,Smim5
11418,Smim6
11419,Smim7
11420,Smim8
11421,Smn1
11422,Smndc1
11423,Smo
11424,Smoc1
11425,Smoc2
11426,Smox
11427,Smpd1
11428,Smpd2
11429,Smpd3
11430,Smpd4
11431,Smpdl3a
11432,Smpdl3b
11433,Smpx
11434,Sms
11435,Smtn
11436,Smtnl1
11437,Smtnl2
11438,Smu1
11439,Smug1
11440,Smurf1
11441,Smurf2
11442,Smyd1
11443,Smyd2
11444,Smyd3
11445,Smyd4
11446,Smyd5
11447,Snai1
11448,Snai2
11449,Snai3
11450,Snap23
11451,Snap25
11452,Snap29
11453,Snap47
11454,Snap91
11455,Snapc1
11456,Snapc2
11457,Snapc3
11458,Snapc4
11459,Snapc5
11460,Snapin
11461,Snca
11462,Sncaip
11463,Snd1
11464,Sned1
11465,Snf8
11466,Snhg12
11467,Snhg7
11468,Snhg8
11469,Snhg9
11470,Snip1
11471,Snn
11472,Snph
11473,Snrk
11474,Snrnp200
11475,Snrnp25
11476,Snrnp27
11477,Snrnp35
11478,Snrnp40
11479,Snrnp48
11480,Snrnp70
11481,Snrpa
11482,Snrpa1
11483,Snrpb
11484,Snrpb2
11485,Snrpc
11486,Snrpd1
11487,Snrpd2
11488,Snrpd3
11489,Snrpe
11490,Snrpf
11491,Snrpg
11492,Snrpn
11493,Snta1
11494,Sntb1
11495,Sntb2
11496,Sntg2
11497,Sntn
11498,Snupn
11499,Snurf
11500,Snw1
11501,Snx1
11502,Snx10
11503,Snx11
11504,Snx12
11505,Snx13
11506,Snx14
11507,Snx15
11508,Snx16
11509,Snx17
11510,Snx18
11511,Snx19
11512,Snx2
11513,Snx20
11514,Snx21
11515,Snx22
11516,Snx24
11517,Snx25
11518,Snx27
11519,Snx29
11520,Snx3
11521,Snx30
11522,Snx31
11523,Snx32
11524,Snx33
11525,Snx4
11526,Snx5
11527,Snx6
11528,Snx7
11529,Snx8
11530,Snx9
11531,Soat1
11532,Soat2
11533,Sobp
11534,Socs1
11535,Socs2
11536,Socs3
11537,Socs4
11538,Socs5
11539,Socs6
11540,Socs7
11541,Sod1
11542,Sod2
11543,Sod3
11544,Soga1
11545,Son
11546,Sorbs1
11547,Sorbs2
11548,Sorbs3
11549,Sorcs1
11550,Sorcs2
11551,Sord
11552,Sorl1
11553,Sort1
11554,Sos1
11555,Sos2
11556,Sostdc1
11557,Sowaha
11558,Sowahb
11559,Sowahc
11560,Sowahd
11561,Sox10
11562,Sox11
11563,Sox12
11564,Sox13
11565,Sox15
11566,Sox18
11567,Sox21
11568,Sox4
11569,Sox5
11570,Sox6
11571,Sox7
11572,Sox8
11573,Sox9
11574,Sp1
11575,Sp100
11576,Sp110
11577,Sp2
11578,Sp3
11579,Sp4
11580,Sp5
11581,Sp6
11582,Sp9
11583,Spa17
11584,Spaca1
11585,Spaca4
11586,Spag1
11587,Spag16
11588,Spag17
11589,Spag4
11590,Spag5
11591,Spag7
11592,Spag8
11593,Spag9
11594,Sparc
11595,Sparcl1
11596,Spast
11597,Spata1
11598,Spata13
11599,Spata17
11600,Spata19
11601,Spata2
11602,Spata20
11603,Spata21
11604,Spata22
11605,Spata24
11606,Spata2l
11607,Spata33
11608,Spata5
11609,Spata5l1
11610,Spata6
11611,Spata7
11612,Spata9
11613,Spatc1l
11614,Spats2
11615,Spats2l
11616,Spc24
11617,Spc25
11618,Spcs1
11619,Spcs2
11620,Spdef
11621,Spdl1
11622,Spdya
11623,Specc1
11624,Specc1l
11625,Spef1
11626,Spef2
11627,Speg
11628,Spen
11629,Spesp1
11630,Spg11
11631,Spg20
11632,Spg21
11633,Spg7
11634,Sphk1
11635,Sphk2
11636,Sphkap
11637,Spi1
11638,Spib
11639,Spice1
11640,Spidr
11641,Spin1
11642,Spin4
11643,Spink10
11644,Spink2
11645,Spink4
11646,Spink8
11647,Spint1
11648,Spint2
11649,Spint3
11650,Spint4
11651,Spire1
11652,Spire2
11653,Spn
11654,Spns1
11655,Spns2
11656,Spns3
11657,Spo11
11658,Spock1
11659,Spock2
11660,Spon1
11661,Spon2
11662,Spop
11663,Spopl
11664,Spp1
11665,Spp2
11666,Sppl2a
11667,Sppl2b
11668,Sppl3
11669,Spr
11670,Spred1
11671,Spred2
11672,Spred3
11673,Sprr1a
11674,Sprr2b
11675,Sprtn
11676,Spry1
11677,Spry2
11678,Spry4
11679,Spryd3
11680,Spryd4
11681,Spryd7
11682,Spsb1
11683,Spsb2
11684,Spsb3
11685,Spsb4
11686,Sptan1
11687,Sptb
11688,Sptbn1
11689,Sptbn2
11690,Sptbn4
11691,Sptlc1
11692,Sptlc2
11693,Sptssa
11694,Sptssb
11695,Spty2d1
11696,Sqle
11697,Sqstm1
11698,Sra1
11699,Srbd1
11700,Src
11701,Srcap
11702,Srcin1
11703,Srd5a1
11704,Srd5a2
11705,Srd5a3
11706,Srebf1
11707,Srebf2
11708,Srek1
11709,Srek1ip1
11710,Srf
11711,Srfbp1
11712,Srgap1
11713,Srgap2
11714,Srgap3
11715,Srgn
11716,Sri
11717,Srl
11718,Srm
11719,Srms
11720,Srp14
11721,Srp19
11722,Srp54a
11723,Srp68
11724,Srp72
11725,Srp9
11726,Srpk1
11727,Srpk2
11728,Srpk3
11729,Srpr
11730,Srprb
11731,Srpx
11732,Srpx2
11733,Srr
11734,Srrd
11735,Srrm1
11736,Srrm2
11737,Srrm3
11738,Srrt
11739,Srsf1
11740,Srsf10
11741,Srsf11
11742,Srsf12
11743,Srsf2
11744,Srsf3
11745,Srsf4
11746,Srsf5
11747,Srsf6
11748,Srsf7
11749,Srsf9
11750,Srxn1
11751,Ss18
11752,Ss18l1
11753,Ssb
11754,Ssbp1
11755,Ssbp2
11756,Ssbp3
11757,Ssbp4
11758,Ssc5d
11759,Ssfa2
11760,Ssh1
11761,Ssh2
11762,Ssh3
11763,Ssna1
11764,Sspn
11765,Sspo
11766,Ssr1
11767,Ssr2
11768,Ssr3
11769,Ssr4
11770,Ssrp1
11771,Sssca1
11772,Sst
11773,Sstr1
11774,Sstr2
11775,Sstr3
11776,Sstr5
11777,Ssu72
11778,Ssx2ip
11779,St13
11780,St14
11781,St18
11782,St3gal1
11783,St3gal2
11784,St3gal3
11785,St3gal4
11786,St3gal5
11787,St3gal6
11788,St5
11789,St6gal1
11790,St6gal2
11791,St6galnac2
11792,St6galnac3
11793,St6galnac4
11794,St6galnac5
11795,St6galnac6
11796,St7
11797,St7l
11798,St8sia1
11799,St8sia3
11800,St8sia4
11801,St8sia5
11802,St8sia6
11803,Stab1
11804,Stab2
11805,Stac
11806,Stac2
11807,Stac3
11808,Stag1
11809,Stag2
11810,Stag3
11811,Stam
11812,Stam2
11813,Stambp
11814,Stambpl1
11815,Stap1
11816,Stap2
11817,Star
11818,Stard10
11819,Stard13
11820,Stard3
11821,Stard3nl
11822,Stard4
11823,Stard5
11824,Stard6
11825,Stard7
11826,Stard8
11827,Stard9
11828,Stat1
11829,Stat2
11830,Stat3
11831,Stat4
11832,Stat5a
11833,Stat5b
11834,Stat6
11835,Stau1
11836,Stau2
11837,Stbd1
11838,Stc1
11839,Stc2
11840,Steap1
11841,Steap2
11842,Steap3
11843,Steap4
11844,Stil
11845,Stim1
11846,Stim2
11847,Stip1
11848,Stk10
11849,Stk11
11850,Stk11ip
11851,Stk16
11852,Stk17b
11853,Stk19
11854,Stk24
11855,Stk25
11856,Stk3
11857,Stk32a
11858,Stk32b
11859,Stk32c
11860,Stk33
11861,Stk35
11862,Stk36
11863,Stk38
11864,Stk38l
11865,Stk39
11866,Stk4
11867,Stk40
11868,Stmn1
11869,Stmn3
11870,Stom
11871,Stoml1
11872,Stoml2
11873,Ston1
11874,Ston2
11875,Stox1
11876,Stox2
11877,Stpg1
11878,Stra6
11879,Stra8
11880,Strada
11881,Stradb
11882,Strap
11883,Strbp
11884,Strc
11885,Strip1
11886,Strip2
11887,Strn
11888,Strn3
11889,Strn4
11890,Stt3a
11891,Stt3b
11892,Stub1
11893,Stx11
11894,Stx12
11895,Stx16
11896,Stx17
11897,Stx18
11898,Stx19
11899,Stx1a
11900,Stx1b
11901,Stx2
11902,Stx3
11903,Stx4a
11904,Stx5a
11905,Stx6
11906,Stx7
11907,Stx8
11908,Stxbp1
11909,Stxbp2
11910,Stxbp3
11911,Stxbp4
11912,Stxbp5
11913,Stxbp5l
11914,Stxbp6
11915,Styk1
11916,Styx
11917,Styxl1
11918,Sub1
11919,Sucla2
11920,Suclg1
11921,Suclg2
11922,Sucnr1
11923,Suco
11924,Suds3
11925,Sufu
11926,Sugct
11927,Sugp1
11928,Sugp2
11929,Sugt1
11930,Sulf2
11931,Sult1b1
11932,Sult1c2
11933,Sult2b1
11934,Sult4a1
11935,Sult5a1
11936,Sumf1
11937,Sumf2
11938,Sumo1
11939,Sumo2
11940,Sumo3
11941,Sun1
11942,Sun2
11943,Sun3
11944,Suox
11945,Supt16
11946,Supt20
11947,Supt3
11948,Supt4a
11949,Supt5
11950,Supt6
11951,Supt7l
11952,Supv3l1
11953,Surf1
11954,Surf2
11955,Surf4
11956,Surf6
11957,Susd1
11958,Susd2
11959,Susd3
11960,Susd4
11961,Suv39h1
11962,Suv39h2
11963,Suz12
11964,Sv2a
11965,Sv2b
11966,Sv2c
11967,Svep1
11968,Svil
11969,Svip
11970,Svop
11971,Svopl
11972,Swap70
11973,Swi5
11974,Swsap1
11975,Swt1
11976,Syap1
11977,Sybu
11978,Syce1
11979,Syce1l
11980,Syce2
11981,Syce3
11982,Sycn
11983,Sycp2
11984,Sycp3
11985,Syde1
11986,Syde2
11987,Syf2
11988,Syk
11989,Sympk
11990,Syn1
11991,Syn2
11992,Syn3
11993,Sync
11994,Syncrip
11995,Syne1
11996,Syne2
11997,Syne3
11998,Syne4
11999,Syngr1
12000,Syngr2
12001,Syngr3
12002,Syngr4
12003,Synj1
12004,Synj2
12005,Synj2bp
12006,Synm
12007,Synpo
12008,Synpo2
12009,Synpo2l
12010,Synrg
12011,Syp
12012,Sypl
12013,Sypl2
12014,Sys1
12015,Syt1
12016,Syt11
12017,Syt12
12018,Syt13
12019,Syt14
12020,Syt15
12021,Syt17
12022,Syt2
12023,Syt3
12024,Syt5
12025,Syt6
12026,Syt7
12027,Sytl1
12028,Sytl2
12029,Sytl3
12030,Sytl4
12031,Sytl5
12032,Syvn1
12033,Szrd1
12034,Szt2
12035,Taar8b
12036,Tab1
12037,Tab2
12038,Tab3
12039,Tac1
12040,Tac2
12041,Tac4
12042,Tacc1
12043,Tacc2
12044,Tacc3
12045,Taco1
12046,Tacr1
12047,Tacr2
12048,Tacstd2
12049,Tada1
12050,Tada2a
12051,Tada2b
12052,Tada3
12053,Taf1
12054,Taf10
12055,Taf11
12056,Taf12
12057,Taf13
12058,Taf15
12059,Taf1a
12060,Taf1b
12061,Taf1c
12062,Taf1d
12063,Taf2
12064,Taf3
12065,Taf4b
12066,Taf5
12067,Taf5l
12068,Taf6
12069,Taf6l
12070,Taf7
12071,Taf8
12072,Taf9
12073,Taf9b
12074,Tagap
12075,Tagln
12076,Tagln2
12077,Tagln3
12078,Tal1
12079,Tal2
12080,Taldo1
12081,Tamm41
12082,Tanc1
12083,Tanc2
12084,Tango2
12085,Tango6
12086,Tank
12087,Taok1
12088,Taok2
12089,Taok3
12090,Tap1
12091,Tap2
12092,Tapbp
12093,Tapbpl
12094,Tapt1
12095,Tarbp2
12096,Tardbp
12097,Tarm1
12098,Tars
12099,Tars2
12100,Tarsl2
12101,Tas1r1
12102,Tas1r3
12103,Tas2r106
12104,Tas2r125
12105,Tas2r137
12106,Tasp1
12107,Tat
12108,Tatdn1
12109,Tatdn2
12110,Tatdn3
12111,Tax1bp1
12112,Tax1bp3
12113,Taz
12114,Tbc1d1
12115,Tbc1d10a
12116,Tbc1d10b
12117,Tbc1d10c
12118,Tbc1d12
12119,Tbc1d13
12120,Tbc1d14
12121,Tbc1d15
12122,Tbc1d16
12123,Tbc1d17
12124,Tbc1d19
12125,Tbc1d2
12126,Tbc1d20
12127,Tbc1d22a
12128,Tbc1d22b
12129,Tbc1d23
12130,Tbc1d24
12131,Tbc1d25
12132,Tbc1d2b
12133,Tbc1d30
12134,Tbc1d31
12135,Tbc1d32
12136,Tbc1d4
12137,Tbc1d5
12138,Tbc1d7
12139,Tbc1d8
12140,Tbc1d8b
12141,Tbc1d9
12142,Tbc1d9b
12143,Tbca
12144,Tbcb
12145,Tbcc
12146,Tbccd1
12147,Tbcd
12148,Tbce
12149,Tbcel
12150,Tbck
12151,Tbk1
12152,Tbkbp1
12153,Tbl1x
12154,Tbl1xr1
12155,Tbl2
12156,Tbl3
12157,Tbp
12158,Tbpl1
12159,Tbr1
12160,Tbrg1
12161,Tbrg4
12162,Tbx1
12163,Tbx15
12164,Tbx18
12165,Tbx19
12166,Tbx2
12167,Tbx21
12168,Tbx22
12169,Tbx3
12170,Tbx6
12171,Tbxa2r
12172,Tbxas1
12173,Tc2n
12174,Tcaim
12175,Tcap
12176,Tcea1
12177,Tcea2
12178,Tcea3
12179,Tceal1
12180,Tceal5
12181,Tceal6
12182,Tceal7
12183,Tceal8
12184,Tceanc
12185,Tceanc2
12186,Tcerg1
12187,Tcerg1l
12188,Tcf12
12189,Tcf15
12190,Tcf19
12191,Tcf20
12192,Tcf23
12193,Tcf25
12194,Tcf3
12195,Tcf4
12196,Tcf7
12197,Tcf7l1
12198,Tcf7l2
12199,Tchh
12200,Tchp
12201,Tcirg1
12202,Tcl1
12203,Tcn2
12204,Tcof1
12205,Tcp1
12206,Tcp10b
12207,Tcp11
12208,Tcp11l1
12209,Tcp11l2
12210,Tcta
12211,Tcte3
12212,Tctex1d2
12213,Tctex1d4
12214,Tctn1
12215,Tctn2
12216,Tctn3
12217,Tdg
12218,Tdo2
12219,Tdp1
12220,Tdp2
12221,Tdrd1
12222,Tdrd12
12223,Tdrd3
12224,Tdrd5
12225,Tdrd6
12226,Tdrd7
12227,Tdrd9
12228,Tdrkh
12229,Tead1
12230,Tead2
12231,Tead3
12232,Tead4
12233,Tec
12234,Tecpr1
12235,Tecpr2
12236,Tecr
12237,Tecta
12238,Tef
12239,Tefm
12240,Tek
12241,Tekt2
12242,Tekt3
12243,Tekt4
12244,Tekt5
12245,Telo2
12246,Ten1
12247,Tenm4
12248,Tep1
12249,Tepp
12250,Terc
12251,Terf1
12252,Terf2
12253,Terf2ip
12254,Tert
12255,Tes
12256,Tescl
12257,Tesk1
12258,Tesk2
12259,Tespa1
12260,Tet1
12261,Tet2
12262,Tet3
12263,Tex10
12264,Tex101
12265,Tex12
12266,Tex14
12267,Tex15
12268,Tex19.2
12269,Tex2
12270,Tex22
12271,Tex261
12272,Tex264
12273,Tex30
12274,Tex38
12275,Tex9
12276,Tfam
12277,Tfap2a
12278,Tfap2b
12279,Tfap2c
12280,Tfap2e
12281,Tfap4
12282,Tfb1m
12283,Tfb2m
12284,Tfcp2
12285,Tfcp2l1
12286,Tfdp1
12287,Tfdp2
12288,Tfe3
12289,Tfeb
12290,Tfec
12291,Tff1
12292,Tff2
12293,Tff3
12294,Tfg
12295,Tfip11
12296,Tfpi
12297,Tfpi2
12298,Tfpt
12299,Tfr2
12300,Tfrc
12301,Tg
12302,Tgds
12303,Tgfa
12304,Tgfb1
12305,Tgfb1i1
12306,Tgfb2
12307,Tgfb3
12308,Tgfbi
12309,Tgfbr1
12310,Tgfbr2
12311,Tgfbr3
12312,Tgfbr3l
12313,Tgfbrap1
12314,Tgif1
12315,Tgif2
12316,Tgm1
12317,Tgm2
12318,Tgm3
12319,Tgm4
12320,Tgm5
12321,Tgoln1
12322,Tgs1
12323,Th
12324,Thada
12325,Thap1
12326,Thap11
12327,Thap2
12328,Thap3
12329,Thap4
12330,Thap6
12331,Thap7
12332,Thbd
12333,Thbs1
12334,Thbs2
12335,Thbs3
12336,Thbs4
12337,Them4
12338,Them5
12339,Them6
12340,Themis
12341,Themis2
12342,Thg1l
12343,Thnsl1
12344,Thnsl2
12345,Thoc1
12346,Thoc2
12347,Thoc3
12348,Thoc5
12349,Thoc6
12350,Thoc7
12351,Thop1
12352,Thpo
12353,Thra
12354,Thrap3
12355,Thrb
12356,Thrsp
12357,Thsd1
12358,Thsd4
12359,Thsd7a
12360,Thsd7b
12361,Thtpa
12362,Thumpd1
12363,Thumpd2
12364,Thumpd3
12365,Thy1
12366,Thyn1
12367,Tia1
12368,Tial1
12369,Tiam1
12370,Tiam2
12371,Ticam1
12372,Ticam2
12373,Ticrr
12374,Tie1
12375,Tifa
12376,Tifab
12377,Tigd2
12378,Tigd3
12379,Tigd4
12380,Tigd5
12381,Tigit
12382,Timeless
12383,Timm10
12384,Timm10b
12385,Timm13
12386,Timm17a
12387,Timm17b
12388,Timm21
12389,Timm22
12390,Timm23
12391,Timm44
12392,Timm50
12393,Timm8a1
12394,Timm8b
12395,Timm9
12396,Timmdc1
12397,Timp1
12398,Timp2
12399,Timp3
12400,Timp4
12401,Tinag
12402,Tinagl1
12403,Tinf2
12404,Tiparp
12405,Tipin
12406,Tiprl
12407,Tirap
12408,Tjap1
12409,Tjp1
12410,Tjp2
12411,Tjp3
12412,Tk1
12413,Tk2
12414,Tkt
12415,Tktl2
12416,Tlcd1
12417,Tlcd2
12418,Tldc1
12419,Tle1
12420,Tle2
12421,Tle3
12422,Tle4
12423,Tle6
12424,Tlk1
12425,Tlk2
12426,Tll1
12427,Tll2
12428,Tln1
12429,Tln2
12430,Tlr1
12431,Tlr2
12432,Tlr3
12433,Tlr4
12434,Tlr5
12435,Tlr6
12436,Tlr7
12437,Tlr8
12438,Tlr9
12439,Tm2d1
12440,Tm2d2
12441,Tm2d3
12442,Tm4sf1
12443,Tm4sf19
12444,Tm4sf20
12445,Tm4sf4
12446,Tm4sf5
12447,Tm6sf1
12448,Tm6sf2
12449,Tm7sf2
12450,Tm7sf3
12451,Tm9sf1
12452,Tm9sf2
12453,Tm9sf3
12454,Tm9sf4
12455,Tma16
12456,Tma7
12457,Tmbim1
12458,Tmbim4
12459,Tmbim6
12460,Tmc1
12461,Tmc3
12462,Tmc4
12463,Tmc5
12464,Tmc6
12465,Tmc7
12466,Tmc8
12467,Tmcc1
12468,Tmcc2
12469,Tmcc3
12470,Tmco1
12471,Tmco3
12472,Tmco4
12473,Tmco6
12474,Tmed1
12475,Tmed10
12476,Tmed2
12477,Tmed3
12478,Tmed4
12479,Tmed5
12480,Tmed6
12481,Tmed7
12482,Tmed8
12483,Tmed9
12484,Tmeff1
12485,Tmeff2
12486,Tmem100
12487,Tmem101
12488,Tmem102
12489,Tmem104
12490,Tmem106a
12491,Tmem106b
12492,Tmem106c
12493,Tmem107
12494,Tmem108
12495,Tmem109
12496,Tmem11
12497,Tmem110
12498,Tmem115
12499,Tmem116
12500,Tmem117
12501,Tmem119
12502,Tmem120a
12503,Tmem120b
12504,Tmem121
12505,Tmem123
12506,Tmem125
12507,Tmem126a
12508,Tmem126b
12509,Tmem127
12510,Tmem128
12511,Tmem129
12512,Tmem130
12513,Tmem131
12514,Tmem132a
12515,Tmem132b
12516,Tmem132e
12517,Tmem134
12518,Tmem135
12519,Tmem136
12520,Tmem138
12521,Tmem139
12522,Tmem140
12523,Tmem141
12524,Tmem143
12525,Tmem144
12526,Tmem147
12527,Tmem14a
12528,Tmem14c
12529,Tmem150a
12530,Tmem150b
12531,Tmem150c
12532,Tmem151a
12533,Tmem151b
12534,Tmem154
12535,Tmem158
12536,Tmem159
12537,Tmem160
12538,Tmem161a
12539,Tmem161b
12540,Tmem163
12541,Tmem164
12542,Tmem165
12543,Tmem167
12544,Tmem167b
12545,Tmem168
12546,Tmem169
12547,Tmem17
12548,Tmem170
12549,Tmem170b
12550,Tmem171
12551,Tmem173
12552,Tmem174
12553,Tmem175
12554,Tmem176a
12555,Tmem176b
12556,Tmem177
12557,Tmem178
12558,Tmem178b
12559,Tmem18
12560,Tmem181a
12561,Tmem182
12562,Tmem183a
12563,Tmem184a
12564,Tmem184b
12565,Tmem184c
12566,Tmem185b
12567,Tmem186
12568,Tmem189
12569,Tmem19
12570,Tmem192
