Protein IDs,pvalue,FoldChange,log(pvalue),log2FC,sig,size
Q61879,0.9034797231302316,0.9929598081364736,0.04408158990046863,0.010192771671169606,normal,0.09929598081364735
Q925I1,0.9625154730238459,1.001854043879884,0.01659228021441081,-0.002672343354979483,normal,0.1001854043879884
G3UWE1,0.6855370360261723,1.019454708827628,0.1639690775523561,-0.02779768236656328,normal,0.1019454708827628
D3YYX5,0.9868084086416957,1.0007194739635537,0.005767158522461675,-0.001037608297933325,normal,0.10007194739635536
Q8BH57,0.8892302417747735,0.9852696859843136,0.050985775828455614,0.02140942475595756,normal,0.09852696859843137
P63005,0.7084971713676508,1.004885434894807,0.14966187930766103,-0.007031031821579773,normal,0.1004885434894807
Q6NVF0,0.9547467234276353,0.9970092697444196,0.020111823396895726,0.004321176670978094,normal,0.09970092697444197
Q61753,0.571821705388254,1.0072748819310329,0.24273936357852588,-0.010457443704567415,normal,0.10072748819310329
B1AX95,0.8595834736570374,0.9794779950973849,0.0657119428415408,0.029915013543536866,normal,0.09794779950973849
Q9JIG7,0.7640382085925461,1.0372650849757112,0.11688492235889114,-0.05278463851725157,normal,0.10372650849757112
Q8CGK3,0.749016295140721,1.0360770298784268,0.12550873395244785,-0.05113126797847705,normal,0.10360770298784268
P05201,0.9603957182413643,1.0011596430018688,0.017549784837723282,-0.0016720419094158059,normal,0.10011596430018688
Q8VDM4,0.6985533422413177,1.0192467617782899,0.1558004251166779,-0.02750337328579447,normal,0.101924676177829
Q61598,0.9925880210903728,0.9997797897234831,0.0032309703292477633,0.00031773125901197715,normal,0.09997797897234831
Q8K212,0.684171701637886,1.0120644468022353,0.16483489284705713,-0.017301161693883176,normal,0.10120644468022352
Q99KC8,0.9232525066946172,0.994965368763102,0.034679504535730245,0.007281783485576811,normal,0.0994965368763102
A0A0R4J1E3,0.8558904576687334,0.9884796280295207,0.06758181554978912,0.016716861703382102,normal,0.09884796280295208
Q60692,0.9190037013864973,0.9960642513858567,0.03668273944251332,0.0056892881702924345,normal,0.09960642513858567
Q9ERD7,0.7423442855998685,1.0179143077446777,0.12939463022199713,-0.02561611446331299,normal,0.10179143077446777
A0A3B2WBM3,0.7532936256181696,1.0171274579882015,0.12303570755821217,-0.024500477116426764,normal,0.10171274579882014
E9PUD2,0.8768649050600882,0.9919648103204042,0.057067311430199504,0.01163915257835975,normal,0.09919648103204042
P63040,0.8158122610194405,0.9652510941115144,0.08840977186389747,0.05102381042537131,normal,0.09652510941115144
P10852,0.860887474377343,0.9899270672820202,0.06505361097454036,0.014605856105694912,normal,0.09899270672820201
Q99LC5,0.9019817640141486,0.9958729604734418,0.044802242799617774,0.005966379686946213,normal,0.09958729604734418
P10605,0.8631934313384313,0.9902665031817546,0.0638918731726052,0.014111255475385661,normal,0.09902665031817545
Q9CPV4,0.8318314807155129,0.9819816884864112,0.07996464775766443,0.026231972767107318,normal,0.09819816884864112
P35803,0.926497270173385,0.9973141041497248,0.03315585594614352,0.003880141787660947,normal,0.09973141041497248
D3YVP5,0.3931067212677333,1.0042918868409738,0.4054895306278033,-0.006178634325906886,normal,0.10042918868409738
Q3V037,0.748738043003561,1.023414432870868,0.12567010002705578,-0.033390484448868406,normal,0.1023414432870868
Q9D6J6,0.8743202779706245,0.9895126193479509,0.058329448972215606,0.015209988671051085,normal,0.09895126193479509
P45591,0.9166942966094906,1.0068643397152521,0.03777547068845734,-0.009869314323420808,normal,0.10068643397152521
O35685,0.8370693203819208,1.0019307369651258,0.0772385752053629,-0.0027827791012338603,normal,0.10019307369651258
P35564,0.8795564260945833,0.9937371819440084,0.05573629406275041,0.009063748574155261,normal,0.09937371819440084
E9PZG0,0.8793991864673375,0.9717287877156053,0.055813940482186554,0.04137438518784599,normal,0.09717287877156053
Q9R0P5,0.9329218853380308,0.9981371860594482,0.03015471872605088,0.002689978677617611,normal,0.09981371860594482
O35295,0.846290761844237,0.9868175524001807,0.07248039988116742,0.019144717985150595,normal,0.09868175524001807
E9Q5Q8,0.8552576065449427,0.987504768127163,0.06790305456961186,0.018140380698304957,normal,0.0987504768127163
Q791V5,0.8862587936037918,0.99240553047548,0.05243944264706456,0.010998319786687423,normal,0.099240553047548
P38647,0.5839393934733558,1.0048333036712744,0.23363222556904206,-0.006956186067057372,normal,0.10048333036712745
P97450,0.8557797395203158,0.9908428484623699,0.06763799959862087,0.013271836388346257,normal,0.09908428484623699
Q91YQ5,0.8531270750553906,0.9914036274326236,0.06898627494624465,0.012455557413111827,normal,0.09914036274326235
Q3UHC9,0.8773298592330896,0.9927515063032817,0.05683708951811619,0.010495450132707284,normal,0.09927515063032817
P51859,0.8587854449077897,0.9927610454153734,0.06611532479680136,0.010481587687267356,normal,0.09927610454153733
Q91WH7,0.8201347308637947,0.9778992402668458,0.08611479631846779,0.03224227291649578,normal,0.09778992402668459
P00405,0.8523148200576166,1.011695961353915,0.06939995997546212,-0.016775791069313328,normal,0.10116959613539149
A2AE03,0.9336831620885403,0.9984033144952337,0.029800473128425042,0.002305371226164038,normal,0.09984033144952337
O54829,0.7626810713411452,1.0270535036985042,0.11765703204855049,-0.038511339893592844,normal,0.10270535036985043
P11881,0.9170698548912394,0.9972248033728893,0.03759758206352872,0.00400932832544991,normal,0.09972248033728894
Q02248,0.9914057320668401,1.0001194898401018,0.003748574438531806,-0.00017237710130042292,normal,0.10001194898401018
A0A571BEW4,0.9041141024220468,1.001653006888082,0.043776756554298,-0.0023828159765056514,normal,0.1001653006888082
P10637,0.8638674002951116,0.9831684533715969,0.06355291462713032,0.024489469752981476,normal,0.09831684533715969
Q7TQI3,0.7273196759020015,1.0088468551588567,0.13827466346654108,-0.012707187257294684,normal,0.10088468551588567
Q9DCT2,0.8852233321334103,1.0055268809959723,0.052947147746078504,-0.007951650078080116,normal,0.10055268809959723
Q6ZWQ5,0.2766602546404358,1.0029406290573284,0.5580532276684544,-0.004236205451844086,normal,0.10029406290573284
Q91VR5,0.8206669258069479,0.9825907463619895,0.08583306898808174,0.025337442446640997,normal,0.09825907463619896
Q61316,0.8362327911589047,0.9909874543997584,0.07767280648167244,0.013061301441108376,normal,0.09909874543997585
Q5DTL9,0.8011936658459121,1.0157914846550686,0.09626249285205347,-0.02260428505534185,normal,0.10157914846550686
Q9JM51,0.8409967589513911,0.983019971799674,0.07520567789083772,0.024707367107213947,normal,0.0983019971799674
Q9D8N0,0.8341994015188804,0.9869791149427107,0.07873012606671705,0.018908538156418898,normal,0.09869791149427107
Q6R891,0.9303534861153391,0.9980615442226386,0.03135201069191309,0.0027993145881617535,normal,0.09980615442226386
D3YVJ7,0.8730498774494788,0.9912327004276448,0.05896094428720675,0.01270431260798306,normal,0.09912327004276447
O70443,0.7819502346995236,1.0281897288691468,0.10682088566536833,-0.04010650542927768,normal,0.10281897288691469
A0A3B2W820,0.8933804144045299,1.0033885104480285,0.0489635728058351,-0.004880323367773034,normal,0.10033885104480285
D3Z636,0.8191225646162086,0.9728882542251263,0.08665111026158151,0.03965398806541936,normal,0.09728882542251263
Q8BGH2,0.8100338373359708,0.9830752188936931,0.09149683907029196,0.024626287911289887,normal,0.09830752188936931
Q3KQM4,0.9912413899907476,1.0006836578522535,0.0038205719777418003,-0.0009859727974779815,normal,0.10006836578522535
Q921F4,0.8000764487353722,0.9697831101898913,0.09686851341099387,0.04426596701151451,normal,0.09697831101898913
Q9JHU4,0.8805837504684361,0.9979058321855196,0.055229332897619526,0.003024413441849654,normal,0.09979058321855197
B1AQX6,0.9151468979968498,0.9992034057195598,0.03850918804408467,0.00114970060127383,normal,0.09992034057195598
Q8BNU0,0.8070956595205878,1.0213922696031539,0.09307498827687777,-0.03053704518176611,normal,0.10213922696031538
Q8CGC7,0.7758884741340973,1.0157220300815142,0.11020069955238097,-0.02250563764970439,normal,0.10157220300815142
D3YY36,0.7870294638699878,1.024545070092162,0.10400900873797785,-0.03498345039918839,normal,0.10245450700921618
P63213,0.8380265258541526,0.9937092610784156,0.0767422345322964,0.009104284302272211,normal,0.09937092610784157
P54823,0.7903301582343146,1.0070780829680268,0.1021914454872607,-0.010175545850684094,normal,0.10070780829680268
Q6ZWR6,0.7849986947973746,1.0230743213798736,0.1051310653474471,-0.0329109536770473,normal,0.10230743213798736
Q8R5L1,0.7991958941385062,0.9582791344600085,0.09734675596021558,0.061482139088788204,normal,0.09582791344600085
B1ATY9,0.805975795434147,0.966811512364852,0.09367800046194263,0.0486934427056757,normal,0.0966811512364852
Q11011,0.7975813576560946,0.9897653488173827,0.09822500560124843,0.014841559819639924,normal,0.09897653488173827
P21126,0.9907461274253319,1.0004629093210355,0.004037616537145009,-0.000667682455543278,normal,0.10004629093210356
Q9JHK4,0.8206026311227634,0.9933913112296496,0.08586709487548508,0.009565966695577455,normal,0.09933913112296497
P48962,0.7945304416672756,0.9893706044869524,0.09988945856378062,0.015417059137442513,normal,0.09893706044869524
Q8CI78,0.8154101102148145,1.0149066691603221,0.08862390806256701,-0.021347063242481833,normal,0.10149066691603222
E9PUM3,0.909479222447754,1.0053604170922457,0.041207218183082976,-0.007712793679543648,normal,0.10053604170922456
Q6PIC6,,1.0,,-0.0,normal,0.1
Q8K0S0,0.7907771888302992,0.9941953725745111,0.1019458670619734,0.008398706532753044,normal,0.0994195372574511
D3YYT0,0.943743846555507,0.9956497997537874,0.025145867061510688,0.006289702996469738,normal,0.09956497997537875
Q8VHI6,0.7934701994423256,0.9645198710922591,0.1004693795087419,0.05211713382299066,normal,0.09645198710922591
P28738,0.7905503108948063,0.9915047831110765,0.10207048620145384,0.012308362721705608,normal,0.09915047831110765
P04370,0.8475220896392621,1.0382471431217601,0.07184897361642313,-0.054149901996524835,normal,0.10382471431217602
P47963,0.7887904981963045,0.9776975214236104,0.10303832956502909,0.032539899484019974,normal,0.09776975214236104
P48318,0.8715865678854939,1.002413615477049,0.059689471333262877,-0.00347791559026347,normal,0.10024136154770491
G5E8H1,0.9419371720424645,0.9992431249606841,0.025978064027972016,0.0010923533054360043,normal,0.09992431249606841
G3UXX3,0.9360282172163206,0.999248401243686,0.028711058957803497,0.0010847354924792888,normal,0.0999248401243686
Q3TWV4,0.967384473188767,0.9991147806776031,0.014400887448447409,0.0012776671178013038,normal,0.09991147806776031
Z4YJL4,0.7626471803275156,0.9927331049624359,0.11767633108164945,0.010522191738292126,normal,0.09927331049624359
D3Z560,0.8055666875694006,1.0142205673492763,0.09389850137191326,-0.020371436184450864,normal,0.10142205673492763
Q9ESN6,0.7769840536533554,0.9893217181221,0.10958789430258666,0.015488346740217374,normal,0.09893217181221
Q4VAE3,0.8055958580233329,1.0213681297037653,0.09388277537677586,-0.030502947680024012,normal,0.10213681297037654
Q9ESJ4,0.9423895008046295,1.0023935674049262,0.025769561020485762,-0.003449061689021539,normal,0.10023935674049263
Q8VDP4,0.9886506386978628,1.0007916320295522,0.004957148736839241,-0.001141631786696076,normal,0.10007916320295522
Q9JI95,0.7539050151533919,0.9882926222858756,0.12268336764916292,0.016989824114440246,normal,0.09882926222858755
P62137,0.8146967356838254,1.019456373715751,0.08900402381129408,-0.02780003845345607,normal,0.1019456373715751
Q8BMS1,0.8219740794918329,1.0114766771156014,0.0851418774856881,-0.01646305425349896,normal,0.10114766771156014
Q61792,0.7769121471630356,0.9702248196171811,0.10962808822540444,0.04360900886048256,normal,0.09702248196171812
Q9Z2Q6,0.7701751424516464,0.9791430214258433,0.11341050242361628,0.030408488141630375,normal,0.09791430214258433
A2AEW9,0.7685011398950079,0.9785133441660941,0.1143554839876001,0.031336569604031576,normal,0.09785133441660941
Q3TYE5,0.7703967384694991,0.9783474314625709,0.11328556449683636,0.03158120778999571,normal,0.09783474314625709
P11798,0.7596810237202383,0.9889463287431585,0.1193687218206953,0.01603586850073892,normal,0.09889463287431585
Q9WU01,0.8219013837044725,1.0210101167240222,0.08518028839945332,-0.029997161294330804,normal,0.10210101167240222
P60879,0.8450211009992632,1.0084290811073395,0.07313244615903652,-0.012109628390788416,normal,0.10084290811073396
Q9D0M1,0.821897920324714,1.0199136725232674,0.08518211846071955,-0.028447044850439005,normal,0.10199136725232674
P54775,0.7654602114053524,0.98145880653831,0.11607737899079712,0.027000378240296562,normal,0.098145880653831
Q6PHU5,0.7567486611648558,0.9822565556484129,0.12104833872187458,0.02582820352445511,normal,0.09822565556484128
P35282,0.8763121833963503,0.9944996525367105,0.057341150254723604,0.007957227884303164,normal,0.09944996525367104
P97315,0.7641598950915789,0.9921664330008637,0.11681575884529123,0.011345946125197888,normal,0.09921664330008637
G3UX26,0.6985542361596229,0.9929602761551194,0.15579986936307208,0.010192091675851833,normal,0.09929602761551194
Q8BWF0,0.7743371946193309,0.9685465149337336,0.11106987927454444,0.04610675823975388,normal,0.09685465149337336
Q9CQW1,0.8404454910189907,1.01308968251678,0.07549044845571912,-0.01876189259437328,normal,0.10130896825167801
P53994,0.8968961232923085,1.0040116972624393,0.04725785315802727,-0.005776077539888258,normal,0.10040116972624394
Q91XU3,0.8958373396019932,0.9926907809860435,0.04777083958597484,0.010583700609313094,normal,0.09926907809860434
A0A286YDL6,0.8240329558857895,1.0176075316044861,0.08405541903936868,-0.02518125357318379,normal,0.10176075316044861
Q9R1V7,0.8350270341481212,0.9895868989579032,0.07829946392802067,0.015101694142174204,normal,0.09895868989579032
V9GXV7,0.8502822700672132,0.9917748839972174,0.07043687665937017,0.011915404312615006,normal,0.09917748839972174
Q8BYR5,0.756468500944733,0.9788195496334755,0.121209151118251,0.0308851787197447,normal,0.09788195496334755
O35129,0.9491851525877117,0.9966214277854897,0.02264906375396002,0.004882501974153751,normal,0.09966214277854897
A0A0N4SUV3,0.6026207543766495,0.9933039916239444,0.21995591521818955,0.009692785903357754,normal,0.09933039916239444
E9Q0G1,0.7305681143282381,0.9836708186413071,0.13633928650883637,0.023752490469112732,normal,0.0983670818641307
Q9QZX7,0.7770781971460583,0.9534735182532157,0.10953527607649315,0.06873522516454675,normal,0.09534735182532157
D3Z1H8,0.8871996351993043,1.0134771955468187,0.05197864543301909,-0.01931362680021852,normal,0.10134771955468187
Q99JY9,0.7537171880132253,0.9787950608416836,0.12279158082190174,0.03092127352439972,normal,0.09787950608416836
Q8BPN8,0.7917453480014904,0.9867715602114494,0.10141447969993157,0.01921195863031853,normal,0.09867715602114494
Q6IRU5,0.7070420791894758,0.9867374778023804,0.15055473865575153,0.019261789182500606,normal,0.09867374778023805
Q91ZR1,0.7852245662961239,0.9930080983675351,0.10500612165487395,0.01012261134615985,normal,0.09930080983675352
A0A2R8VK70,0.6975013380538462,0.9932336047601608,0.15645495492340497,0.009795020846760571,normal,0.09932336047601607
P99026,0.765272248789141,0.9850450470337088,0.11618403528712286,0.021738393012654254,normal,0.09850450470337088
D3Z568,0.7845016937217152,0.9855212295246379,0.10540611444390144,0.021041145587113844,normal,0.0985521229524638
Q61011,0.878301290771749,1.0073905588879133,0.05635647899825687,-0.010623115452182306,normal,0.10073905588879133
Q71M36,0.865411912949521,1.0153884317646948,0.06277713075431536,-0.0220317287701111,normal,0.10153884317646948
P67778,0.5945520184750727,0.9900447898239666,0.22581014214138218,0.014434300407004006,normal,0.09900447898239666
Q80Y14,0.6975431372940745,0.9839004451543977,0.15642892968950725,0.023415749392139168,normal,0.09839004451543977
O35226,0.9396209297922642,1.0024298241007077,0.027047317999102073,-0.0035012431983058347,normal,0.10024298241007076
Q9Z0E0,0.8348293279364883,0.9944905093366856,0.07840230237460917,0.007970491750144927,normal,0.09944905093366856
P10126,0.7561397844281524,0.9669932179571661,0.12139791085583705,0.0484223235449927,normal,0.09669932179571661
Q8CC35,0.7439227214949824,0.9716146970908293,0.1284721765124886,0.04154378187973535,normal,0.09716146970908293
Q3V117,0.707002625718511,0.9900485703325012,0.15057897328521822,0.014428791453714633,normal,0.09900485703325011
Q9Z2D6,0.8908493645452149,1.0111699295837504,0.050195725455258175,-0.016025466051058274,normal,0.10111699295837503
Q9QZM0,0.8556417698555855,0.9765644108226877,0.06770802263369899,0.0342128924446331,normal,0.09765644108226877
